2117.39;
2107.78;-0.004538606
2098.53;-0.004388504
2101.04;0.001194646
2071.26;-0.014173933
2079.43;0.003928961
2044.16;-0.016961379
2040.24;-0.001917658
2065.95;0.012444638
2053.4;-0.006074687
2081.19;0.013352938
2074.28;-0.003320216
2099.5;0.012012384
2089.27;-0.004872589
2108.1;0.008932214
2104.42;-0.001745648
2091.5;-0.006139459
2061.05;-0.014558929
2056.15;-0.002377429
2061.02;0.002362908
2086.24;0.012088734
2067.89;-0.008795728
2059.69;-0.003965395
2066.96;0.003517243
2076.33;0.00451277
2081.9;0.002675441
2091.18;0.004437686
2102.06;0.005175875
2092.43;-0.00458122
2095.84;0.001627033
2106.63;0.005121925
2104.99;-0.000778495
2081.18;-0.011311218
2100.4;0.009150638
2097.29;-0.00148067
2107.96;0.005061766
2112.93;0.002352184
2117.69;0.002247732
2108.92;-0.004141305
2114.76;0.002761543
2106.85;-0.003740377
2085.51;-0.010128865
2108.29;0.010804965
2114.49;0.002932149
2089.46;-0.01183737
2080.15;-0.004455697
2088;0.003759579
2116.1;0.013279146
2105.33;-0.005089552
2099.12;-0.002949656
2098.48;-0.00030489
2121.1;0.010664278
2122.73;0.000767879
2129.2;0.0030387
2127.83;-0.000643434
2125.85;-0.000930525
2130.82;0.002332435
2126.06;-0.002233882
2104.2;-0.01028193
2123.48;0.009079436
2120.79;-0.001266788
2107.39;-0.0063184
2111.73;0.002055187
2109.6;-0.001008652
2114.07;0.002114405
2095.84;-0.008623177
2092.83;-0.001436178
2079.28;-0.006474487
2080.15;0.000418239
2105.2;0.011899107
2108.86;0.001735535
2094.11;-0.0069943
2084.43;-0.004622489
2096.29;0.005657614
2100.44;0.001975777
2121.24;0.009805585
2109.99;-0.005303502
2122.85;0.006057894
2124.2;0.000635533
2108.58;-0.007353357
2102.31;-0.002973565
2101.49;-0.000390047
2057.64;-0.020866147
2063.11;0.002651337
2077.42;0.006888352
2076.78;-0.000308074
2068.76;-0.003861748
2081.34;0.006044183
2046.68;-0.016652733
2051.31;0.002257094
2076.62;0.012188075
2099.6;0.010944942
2108.95;0.004433486
2107.4;-0.000734963
2124.29;0.007950892
2126.64;0.00110503
2128.28;0.000770575
2119.21;-0.004261657
2114.15;-0.002387682
2102.15;-0.00567604
2079.65;-0.010703328
2067.64;-0.00577501
2093.25;0.012234563
2108.57;0.007265588
2108.63;2.84545E-05
2103.84;-0.002271617
2098.04;-0.002756864
2093.32;-0.002249719
2099.84;0.003104998
2083.56;-0.007752972
2077.57;-0.002874887
2104.18;0.012646256
2084.07;-0.009557167
2086.05;0.000949162
2083.39;-0.001275137
2091.54;0.00389665
2102.44;0.005184452
2096.92;-0.002625521
2079.61;-0.008254964
2035.73;-0.02110011
1970.89;-0.031850982
1893.21;-0.039413666
1867.61;-0.013522008
1940.51;0.037567444
1987.66;0.023721361
1988.87;0.000608386
1972.18;-0.0083917
1913.85;-0.029576408
1948.86;0.017964348
1951.13;0.001163428
1921.22;-0.015329578
1969.41;0.024469257
1942.04;-0.013897563
1952.29;0.005250245
1961.05;0.004466995
1953.03;-0.004089646
1978.09;0.012668787
1995.31;0.008630238
1990.2;-0.002561006
1958.03;-0.016164205
1966.97;0.004545062
1942.74;-0.012318439
1938.76;-0.002048653
1932.24;-0.003362974
1931.34;-0.000465781
1881.77;-0.025666118
1884.09;0.001231364
1920.03;0.018718458
1923.82;0.001970039
1951.36;0.014113234
1987.05;0.017961299
1979.92;-0.003588234
1995.83;0.007971621
2013.43;0.008741302
2014.89;0.000724605
2017.46;0.001273879
2003.69;-0.006825414
1994.24;-0.004716298
2023.86;0.0146354
2033.11;0.00454968
2033.66;0.000270448
2030.77;-0.001421083
2018.94;-0.005825377
2052.51;0.016355584
2075.15;0.010910055
2071.18;-0.001913115
2065.89;-0.0025541
2090.35;0.01170139
2089.41;-0.000449685
2079.36;-0.00480997
2104.05;0.011734512
2109.79;0.00272065
2102.31;-0.003545377
2099.93;-0.001132088
2099.2;-0.000347631
2078.58;-0.00982279
2081.72;0.001508368
2075;-0.0032281
2045.97;-0.013990361
2023.04;-0.011207398
2053.19;0.014684467
2050.44;-0.001339379
2083.58;0.015905317
2081.24;-0.001123067
2089.17;0.003795766
2086.59;-0.00123494
2089.14;0.001220598
2088.87;-0.00012924
2090.11;0.00059327
2080.41;-0.004640904
2102.63;0.010567718
2079.51;-0.010995753
2049.62;-0.014373578
2091.69;0.020112923
2077.07;-0.006989563
2063.59;-0.006489911
2047.62;-0.00773894
2052.23;0.002246337
2012.37;-0.019422774
2021.94;0.004733078
2043.41;0.010506947
2073.07;0.014307283
2041.89;-0.015040495
2005.55;-0.017797237
2021.15;0.007718378
2038.97;0.008739707
2064.29;0.012265718
2060.99;-0.001598613
2056.5;-0.002178565
2078.36;0.010517908
2063.36;-0.007217229
2043.94;-0.009411833
2012.66;-0.015303776
2016.71;0.002008221
1990.26;-0.013115421
1943.09;-0.023700421
1922.03;-0.010838407
1923.67;0.000852537
1938.68;0.007742381
1890.28;-0.02496544
1921.84;0.016421762
1880.33;-0.021599093
1881.33;0.000531539
1859.33;-0.011693855
1868.99;0.005168567
1906.9;0.019880434
1877.08;-0.015637946
1903.63;0.013947038
1882.95;-0.010863456
1893.36;0.005498162
1940.24;0.024161959
1939.38;-0.000443244
1903.03;-0.018743103
1912.53;0.004967242
1915.45;0.001524446
1880.05;-0.018481297
1853.44;-0.014153879
1852.21;-0.000663631
1851.86;-0.000188963
1829.08;-0.012301146
1864.78;0.019144349
1895.58;0.016248325
1926.82;0.016213243
1917.83;-0.004665719
1917.78;-2.60711E-05
1945.5;0.014248265
1921.27;-0.012454382
1929.8;0.004420147
1951.7;0.011220987
1948.05;-0.001870164
1932.23;-0.008120941
1978.35;0.023312356
1986.45;0.004077626
1993.4;0.003486505
1999.99;0.003295016
2001.76;0.000884222
1979.26;-0.011240109
1989.26;0.005026995
1989.57;0.000155813
2022.19;0.016131026
2019.64;-0.001261009
2015.93;-0.001836961
2027.22;0.005569203
2040.59;0.006552027
2049.58;0.004386265
2051.6;0.000984597
2049.8;-0.000877364
2036.71;-0.006385989
2035.94;-0.000378061
2055.01;0.00927976
2063.95;0.0043315
2059.74;-0.002039778
2072.78;0.006291068
2066.13;-0.003208252
2045.17;-0.01014457
2066.66;0.010398421
2041.91;-0.011975845
2047.6;0.002778863
2041.99;-0.002739793
2061.72;0.00956968
2082.42;0.009940358
2082.78;0.000172846
2080.73;-0.000984261
2094.34;0.006498467
2100.8;0.003075019
2102.4;0.000761035
2091.48;-0.005194064
2091.58;4.78107E-05
2087.79;-0.001812027
2091.7;0.001869293
2095.15;0.00164666
2075.81;-0.009230843
2065.3;-0.005063084
2081.43;0.00774948
2063.37;-0.008676727
2051.12;-0.00593689
2050.63;-0.000238894
2057.14;0.003164588
2058.69;0.000752906
2084.39;0.012329746
2064.46;-0.00956155
2064.11;-0.000169536
2046.61;-0.00847823
2066.66;0.009701644
2047.21;-0.009411321
2047.63;0.000205115
2040.04;-0.003706724
2052.32;0.005983472
2048.04;-0.002085445
2076.06;0.01349672
2090.54;0.00692644
2090.1;-0.000210472
2099.06;0.004268577
2096.96;-0.001000448
2099.33;0.001128932
2105.26;0.002816754
2099.13;-0.002911754
2109.41;0.004873401
2112.13;0.0012878
2119.12;0.003298539
2115.48;-0.001717694
2096.07;-0.009175223
2079.06;-0.008115187
2075.32;-0.00179889
2071.5;-0.00184068
2077.99;0.00312321
2071.22;-0.003257956
2083.25;0.005774631
2088.9;0.002704773
