;
-0.004538606;-0.010574537
-0.004388504;0.008113527
0.001194646;0.00865817
-0.014173933;0.000242171
0.003928961;-0.001962209
-0.016961379;-0.009662347
-0.001917658;0.014695323
0.012444638;-0.000321886
-0.006074687;0.002581617
0.013352938;0.008954749
-0.003320216;-0.006108571
0.012012384;0.003400171
-0.004872589;0.005195868
0.008932214;0.007982944
-0.001745648;-0.005766132
-0.006139459;0.002261096
-0.014558929;-0.011196071
-0.002377429;-0.00790509
0.002362908;0.001583668
0.012088734;0.011877036
-0.008795728;-0.007066317
-0.003965395;0.002927925
0.003517243;-0.00147317
0.00451277;0.015921987
0.002675441;-0.000871112
0.004437686;0.012094459
0.005175875;0.009761183
-0.00458122;0.000680687
0.001627033;-0.004013093
0.005121925;0.006565081
-0.000778495;-0.009328083
-0.011311218;-0.01724066
0.009150638;0.008269035
-0.00148067;0.005294075
0.005061766;-0.000317046
0.002352184;-0.004087006
0.002247732;0.002857845
-0.004141305;0.010170557
0.002761543;-0.015175776
-0.003740377;-0.022172041
-0.010128865;-0.003805817
0.010804965;-0.003270176
0.002932149;0.005790042
-0.01183737;-0.014712502
-0.004455697;-0.005757593
0.003759579;-0.00043432
0.013279146;0.02800901
-0.005089552;0.00399922
-0.002949656;-0.013588812
-0.00030489;-0.002923308
0.010664278;0.007218328
0.000767879;-0.005501437
0.0030387;0.004686826
-0.000643434;0.015808168
-0.000930525;0.005545576
0.002332435;0.003226485
-0.002233882;-0.001255745
-0.01028193;-0.00859673
0.009079436;0.011895839
-0.001266788;-0.004484923
-0.0063184;-0.018128926
0.002055187;0.000398558
-0.001008652;-0.009025802
0.002114405;-0.001237501
-0.008623177;-0.007960797
-0.001436178;-0.008505536
-0.006474487;-0.010719977
0.000418239;-0.00390916
0.011899107;0.017366127
0.001735535;0.00580092
-0.0069943;-0.008997983
-0.004622489;-0.016067445
0.005657614;0.006217663
0.001975777;-0.004537557
0.009805585;0.001563846
-0.005303502;0.003352588
0.006057894;0.023409543
0.000635533;0.010749252
-0.007353357;-0.004142365
-0.002973565;-0.002456259
-0.000390047;0.000401974
-0.020866147;-0.027303311
0.002651337;-0.013554839
0.006888352;0.015520206
-0.000308074;-0.003343887
-0.003861748;-0.018360773
0.006044183;-0.016129451
-0.016652733;0.001342927
0.002257094;0.021539314
0.012188075;0.020220252
0.010944942;0.018234427
0.004433486;0.005281809
-0.000734963;0.004222335
0.007950892;0.013686109
0.00110503;-0.000169487
0.000770575;0.003330759
-0.004261657;-0.010963748
-0.002387682;-0.006210688
-0.00567604;-0.004929616
-0.010703328;-0.01027824
-0.00577501;-0.021879519
0.012234563;0.011085692
0.007265588;0.009488554
2.84545E-05;0.0065612
-0.002271617;0.00113359
-0.002756864;0.006657806
-0.002249719;-0.001655222
0.003104998;0.012915982
-0.007752972;-0.007842064
-0.002874887;-0.009627118
0.012646256;0.007289624
-0.009557167;-0.016029798
0.000949162;-0.027122413
-0.001275137;0.008416683
0.00389665;-0.001336992
0.005184452;0.002759182
-0.002625521;0.002068279
-0.008254964;-0.018855595
-0.02110011;-0.01950248
-0.031850982;-0.033871702
-0.039413666;-0.053756101
-0.013522008;0.040273614
0.037567444;-0.018963285
0.023721361;0.03465613
0.000608386;0.005541893
-0.0083917;-0.003590713
-0.029576408;-0.028149286
0.017964348;0.002338275
0.001163428;0.023787298
-0.015329578;-0.025845093
0.024469257;0.016949619
-0.013897563;0.012735308
0.005250245;-0.014045497
0.004466995;-0.010410499
-0.004089646;-0.004459875
0.012668787;0.00831
0.008630238;0.01522711
-0.002561006;-0.002081698
-0.016164205;-0.018507626
0.004545062;0.008457244
-0.012318439;-0.032004864
-0.002048653;0.000349638
-0.003362974;-0.021185201
-0.000465781;0.027258545
-0.025666118;-0.022755637
0.001231364;-0.005645413
0.018718458;0.024578962
0.001970039;-0.003487892
0.014113234;0.005130829
0.017961299;0.029791987
-0.003588234;0.006214627
0.007971621;0.001662232
0.008741302;0.002524581
0.000724605;0.003731952
0.001273879;-0.00224325
-0.006825414;-0.009463271
-0.004716298;-0.007393957
0.0146354;0.013156635
0.00454968;0.007533187
0.000270448;0.001896659
-0.001421083;-0.004890671
-0.005825377;0.000476268
0.016355584;0.020617045
0.010910055;0.018938725
-0.001913115;-0.00447809
-0.0025541;-0.010204752
0.01170139;0.010484162
-0.000449685;-0.000479238
-0.00480997;0.000282347
0.011734512;0.00219485
0.00272065;0.004623742
-0.003545377;0.005015833
-0.001132088;-0.004684904
-0.000347631;0.002931598
-0.00982279;-0.010907365
0.001508368;0.001417518
-0.0032281;0.005813271
-0.013990361;-0.016852613
-0.011207398;-0.007525533
0.014684467;0.002647549
-0.001339379;0.024728134
0.015905317;-0.001541443
-0.001123067;0.004332514
0.003795766;0.00162529
-0.00123494;-0.003159926
0.001220598;-0.012822678
-0.00012924;0.01433371
0.00059327;0.006283958
-0.004640904;0.004248519
0.010567718;-0.00379928
-0.010995753;7.73002E-05
-0.014373578;-0.032904103
0.020112923;-0.003543572
-0.006989563;0.004312898
-0.006489911;-0.018349784
-0.00773894;-0.004996949
0.002246337;-0.00205788
-0.019422774;-0.021078723
0.004733078;-0.018031026
0.010506947;0.02835313
0.014307283;0.003000213
-0.015040495;0.01236892
-0.017797237;-0.010567951
0.007718378;-0.01139517
0.008739707;-0.001486844
0.012265718;0.027388638
-0.001598613;-6.76764E-05
-0.002178565;-0.005793492
0.010517908;0.01436556
-0.007217229;-0.005280568
-0.009411833;-0.005693086
-0.015303776;-0.025256774
0.002008221;0.005922277
-0.013115421;-0.012487979
-0.023700421;-0.0228537
-0.010838407;-0.014927727
0.000852537;-0.003581047
0.007742381;0.009299263
-0.02496544;0.004617357
0.016421762;-0.014658849
-0.021599093;-0.028883901
0.000531539;0.010915535
-0.011693855;-0.033476293
0.005168567;0.021557572
0.019880434;0.028009173
-0.015637946;-0.006608494
0.013947038;0.009525688
-0.010863456;0.003167599
0.005498162;-0.017359897
0.024161959;0.022513256
-0.000443244;-0.002325211
-0.018743103;-0.020670728
0.004967242;-0.016050829
0.001524446;-0.001386388
-0.018481297;-0.007386728
-0.014153879;-0.033848703
-0.000663631;-0.016939018
-0.000188963;0.017549653
-0.012301146;-0.036671856
0.019144349;0.029813989
0.016248325;0.023922151
0.016213243;0.02570938
-0.004665719;-0.001204892
-2.60711E-05;-0.00640871
0.014248265;0.017080375
-0.012454382;-0.014984486
0.004420147;-0.021989505
0.011220987;0.019159794
-0.001870164;0.015903146
-0.008120941;0.006798985
0.023312356;0.015247201
0.004077626;0.006181763
0.003486505;-0.004322149
0.003295016;0.007954142
0.000884222;-0.002265375
-0.011240109;-0.009306948
0.005026995;0.004069161
0.000155813;-0.017581985
0.016131026;0.02618891
-0.001261009;0.006820254
-0.001836961;-0.011845704
0.005569203;0.000392171
0.006552027;-0.001038527
0.004386265;0.002877875
0.000984597;-0.002950366
-0.000877364;-0.001395937
-0.006385989;-0.001397889
-0.000378061;-0.014793158
0.00927976;0.004589251
0.0043315;0.012849134
-0.002039778;-0.010507639
0.006291068;-0.014690536
-0.003208252;0.004854189
-0.01014457;-0.018689369
0.010398421;0.007052197
-0.011975845;-0.00758543
0.002778863;0.01202261
-0.002739793;0.00372445
0.00956968;0.005673486
0.009940358;0.025514439
0.000172846;0.00317289
-0.000984261;-0.002460609
0.006498467;0.003407082
0.003075019;0.014458463
0.000761035;0.004400968
-0.005194064;-0.002849344
4.78107E-05;-0.003444544
-0.001812027;-0.006125085
0.001869293;0.002415012
0.00164666;0.003004368
-0.009230843;0.001652154
-0.005063084;-0.022293445
0.00774948;-0.000964579
-0.008676727;-0.017117843
-0.00593689;-0.012031641
-0.000238894;0.002959131
0.003164588;-0.002713158
0.000752906;0.003990084
0.012329746;0.00923406
-0.00956155;-0.004366265
-0.000169536;-0.00553362
-0.00847823;0.006188833
0.009701644;-0.000133252
-0.009411321;-0.000244329
0.000205115;0.007949277
-0.003706724;-0.011365557
0.005983472;0.01217113
-0.002085445;-0.005241367
0.01349672;0.022999279
0.00692644;0.011847852
-0.000210472;0.002005048
